Tree,Latitude,Longitude,Year
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.491329,-118.824944,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.49078,-118.825615,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
blue oak,36.491302,-118.826218,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
California live oak,34.149364,-118.960472,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
valley oak,34.11578,-118.757507,2014
California live oak,37.988838,-122.129555,2014
California live oak,37.988838,-122.129555,2014
California live oak,37.988838,-122.129555,2014
blue oak,37.988838,-122.129555,2014
blue oak,37.988838,-122.129555,2014
blue oak,37.988838,-122.129555,2014
blue oak,37.988838,-122.129555,2014
California live oak,37.930042,-122.735527,2014
California live oak,37.930042,-122.735527,2014
California live oak,35.330288,-120.728859,2014
California live oak,35.330288,-120.728859,2014
California live oak,35.330288,-120.728859,2014
California live oak,37.263165,-122.359848,2014
California live oak,37.263165,-122.359848,2014
valley oak,37.213058,-121.882973,2014
valley oak,37.213058,-121.882973,2014
valley oak,37.213058,-121.882973,2014
California live oak,37.213058,-121.882973,2014
California live oak,37.213058,-121.882973,2014
California live oak,37.213058,-121.882973,2014
California live oak,37.213058,-121.882973,2014
California live oak,34.681217,-120.037399,2014
California live oak,34.681217,-120.037399,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
valley oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,34.675453,-120.040688,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,37.79121,-122.142197,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,32.929771,-116.557617,2014
California live oak,38.188091,-122.185867,2014
California live oak,38.188091,-122.185867,2014
California live oak,38.188091,-122.185867,2014
California live oak,38.188091,-122.185867,2014
California live oak,38.188091,-122.185867,2014
California live oak,38.188091,-122.185867,2014
California live oak,38.188091,-122.185867,2014
blue oak,38.255112,-122.156731,2014
blue oak,38.255112,-122.156731,2014
blue oak,38.255112,-122.156731,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California live oak,38.570858,-122.688683,2014
California black oak,36.778259,-119.417931,2014
California black oak,36.778259,-119.417931,2014
California black oak,36.778259,-119.417931,2014
California black oak,36.778259,-119.417931,2014
California black oak,36.778259,-119.417931,2014
California black oak,36.778259,-119.417931,2014
California black oak,36.778259,-119.417931,2014
California live oak,37.360928,-122.130836,2014
California live oak,37.360928,-122.130836,2014
California live oak,37.360928,-122.130836,2014
California live oak,37.360928,-122.130836,2014
California live oak,37.360928,-122.130836,2014
California live oak,37.360928,-122.130836,2014
California live oak,35.539249,-121.079132,2014
California live oak,35.539219,-121.0784,2014
California live oak,35.539219,-121.0784,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
California live oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
blue oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
valley oak,36.387501,-121.550117,2014
California live oak,37.531857,-122.073212,2014
California black oak,39.289673,-123.373718,2014
